x,y,z,vx,vy,vz,ax,ay,az,AttitudeAngleRespectOXY,LateralAttitudeAngleRespectOZ,time,velocity,acceleration,mach_number
0.0,0.4227925087354919,112.91254048806238,0.0,1.8805139426386557,21.49437272043178,3.0826166442071794,8.633212992166019,53.64104872649819,85.0,3.0577325527910337e-16,50,21.576477732319987,54.41871920967821,0.06918157181324085
3.370701500132087e-06,0.4247683081807354,112.93507473380684,0.0032233387846632338,1.8895412636721034,21.55046249464081,3.0855532537159798,8.640089494517708,53.690185384082966,85.00015721839786,0.0001578397785518764,51,21.633141480375723,54.46841095471749,0.06932208799181283
1.0115099018071375e-05,0.42675355456508024,112.95766768356108,0.006449748234029042,1.8985757751200585,21.60660364860674,3.0910254161057606,8.653444850595324,53.78853473647261,85.0004717262357,0.0004736239514590352,52,21.689858293707477,54.56778367317136,0.06946285081140013
3.0357051839739716e-05,0.43074295560042564,113.00297109865704,0.012908289076439523,1.9166587630482754,21.718988795579268,3.0956933643386355,8.666004766077073,53.88702775479852,85.00141538652386,0.0014212889764621236,53,21.803399316170733,54.66712646790671,0.06974498581323837
6.411662412054278e-05,0.4347702017180023,113.04850976011812,0.019377432900313084,1.934768849283885,21.83157977083897,3.0995507159355906,8.677763091596242,53.98566508749162,85.00298843534748,0.003001561675112563,54,21.91715267263452,54.76643882756426,0.07002810580563652
0.00011141444112259524,0.4388353480559145,113.09428409867378,0.02585549120236039,1.952904363890067,21.944376875493518,3.0920817374536904,8.783816268509295,55.36835290538085,85.00519093861264,0.005215259400390028,55,22.031118455825634,56.145978495033994,0.07031221118699478
0.0013296877248390052,0.4815820587737235,113.56511246492724,0.09074916994785193,2.135581335555338,23.087134156489903,2.9975659273733664,8.740897115089767,56.04495659995117,85.0616466236215,0.06234388714756889,56,23.185872996555062,56.80163592851833,0.07321652324162316
0.003896821055263422,0.5281608933884246,114.06008752546849,0.1545771725362026,2.3190880493903125,24.25335820988162,2.8127015660698502,8.560189122470822,56.178533995113035,85.17902595625122,0.1835565063925806,57,24.36447101703475,56.89653600837498,0.07622668382277428
0.007771593519552907,0.5785583720531832,114.5795640656855,0.21548939670902562,2.500236726350827,25.427769768766765,2.7740804013923643,8.531945023836583,56.3104602997843,85.3522204053848,0.3692733310645354,58,25.551303191447918,57.02067648789115,0.07930071133406176
0.008498948908135833,0.5868673323461888,114.6638999798672,0.22472042762981048,2.52847809621156,25.61363577800405,2.7329734289289,8.501250220988855,56.44268279525175,85.38414004201215,0.4045339716568583,59,25.739114952186387,57.14470089350807,0.07979093661187797
0.009256596549138501,0.5952694631706955,114.74885082883395,0.23381975396969498,2.5566221109863,25.799938236335162,2.6892937867453135,8.468692496555075,56.58289823736744,85.41717578640791,0.44140798519262153,60,25.92735623418708,57.27630772503509,0.08028333601565844
0.010044082487728647,0.6037644263071119,114.83441807813283,0.2427789869918509,2.5846616132987594,25.986690844930575,2.5912499795289663,8.420160273584983,57.174484941959896,85.45127294939866,0.4798944649462903,61,26.116039484611434,57.849247219541816,0.08077794310158234
0.011706325542195513,0.6210314443344046,115.00741200089263,0.260229110588163,2.640472645423199,26.362614381718135,2.48237675617173,8.359077752352587,57.74575806903248,85.52240994166824,0.5616996634565331,62,26.49579687460631,58.40041909264597,0.08177669838239968
0.013481640363444668,0.6386661322056698,115.18290318228988,0.2769954506296842,2.69592143989168,26.742380714728387,2.3633024391028994,8.280745517957486,58.23574787008197,85.59702156735186,0.649938944783541,63,26.879353511221467,58.868992472604795,0.08278986678935828
0.015365279592741466,0.6566657719445511,115.36091591049784,0.29300851112982496,2.750909520954894,27.125654105531,2.0582403203004205,8.009342902346312,58.673360176433384,85.67449301238278,0.7445974935686203,64,27.26636147037198,59.25326253749201,0.08381653366598639
0.020070515777654573,0.6993862682178428,115.77964472850152,0.32658563078825803,2.874616880414181,28.013466856736386,1.7131919117632715,7.631509480422023,58.34669205466641,85.85929161962761,0.9863134912647236,65,28.16246448230104,58.86859465961775,0.0862097246024113
0.025248233264481976,0.7439482000689409,116.21186411603684,0.3552253901515117,2.993393522831182,28.902122162359685,1.3966198145008861,7.357936061098218,58.869097598381366,86.0442978806922,1.2614765914241444,66,29.05889287891572,59.34357945079835,0.08862464553605737
0.02945395304562447,0.7790149873533483,116.54952764694679,0.37318069939521464,3.0799406272634458,29.57891420728495,1.0464682510304333,7.04661165109002,59.3390146959001,86.17623702136208,1.4928009751424558,67,29.741174552861768,59.76511103178794,0.09047639170334745
0.033844777993452944,0.8150616930424185,116.89503971939473,0.38728661234376,3.1631107883968563,30.26143580110703,0.6798744594691861,6.672425348083902,59.27414618372814,86.2918596644617,1.7429236003308914,68,30.428765297400673,59.65239219944465,0.09235468701530526
0.03837462236718124,0.8520459986009808,117.24844691138199,0.3972541075903058,3.2423228774860253,30.946296097794512,0.28052041918663173,6.269817327678092,59.252886479240566,86.3818101187387,2.0115181342262862,69,31.118221521164067,59.584342382456505,0.09424977105447643
0.04299402948047352,0.8899191278605877,117.60975985906025,0.40279907882589044,3.3170498164419158,31.630659098053897,-0.1541493078016516,5.840257368443856,59.320337992011694,86.43585329422038,2.29819570072398,70,31.806660647731633,59.60733904164205,0.09615334965072679
0.04764964982058495,0.9286274319113788,117.97897723244047,0.40352847102336215,3.3869718917911977,32.31528880460511,-0.6286342921905441,5.3849291063127165,59.540303945123945,86.44374660753616,2.6025038457103014,71,32.494804266955455,59.78662422675388,0.09806728788307072
0.052283378072404386,0.9681136759733282,118.35611015173221,0.3990084885076032,3.45178470478989,33.0015780276578,-1.541008213381248,4.532600516321287,60.206812534650105,86.39649809429362,2.923923306218944,72,33.18400484778335,60.39684966400785,0.09999529615513986
0.060032460459638545,1.0376892621085514,119.02339845174306,0.37771704388914684,3.5504564329680037,34.18998284028698,-2.5196153378728456,3.5712323662573136,60.358979560863766,86.16934614095244,3.5152138806257027,73,34.37591217214121,60.51701063084179,0.10335546157632937
0.06716683168841549,1.10904204560821,119.71439036620879,0.3374987890437856,3.6311189912205717,35.38821998867061,-3.6076107820097727,2.5222408827623264,60.72607982407518,85.75311057977342,4.1518335090315,74,35.575624302709784,60.88541143348792,0.10676992574663122
0.07330185722283293,1.1818017698059111,120.42923156704062,0.2768285268862717,3.6917812308552045,36.59040704972282,-4.761982118471147,1.3864142512254336,60.826407110689566,85.16512351749894,4.829692846874254,75,36.77721809427948,61.02827557917712,0.11022095809806946
0.07801288826848031,1.2555535594398615,121.16800310827472,0.19381655870336778,3.730743198561918,37.79803365765148,-5.949427915356525,0.1824426357763902,60.493769366466886,84.43509133116868,5.543970609174184,76,37.982197909770804,60.785895650213625,0.11371218702714982
0.08084522566665982,1.3298508193345577,121.93075363447895,0.08749216819447847,3.7464369804768474,39.003628186559716,-7.301206903444108,-1.1099009200721919,60.97335418992177,83.59364184975202,6.289181638386397,77,39.18324203844771,61.41896631716401,0.11722130649265614
0.08132012029473534,1.404216340689506,122.71744229636015,-0.04383295044369741,3.7373724046749888,40.20862104230377,-8.69011897230277,-2.4605270018638277,61.1691167762261,82.66771708026235,7.059165664832011,78,40.381964785561934,61.832299068231826,0.12075216536070307
0.07891812844384274,1.4781431720847609,123.52813498340907,-0.20258732192474246,3.7020098268174118,41.422135278281154,-10.194339722122749,-3.8893151959951044,61.72895963533491,81.68015131764015,7.847130484251185,79,41.587729072324706,62.68585001995789,0.12433144539837084
0.07308075670371116,1.5510959418421622,124.36299874164698,-0.3899449803204719,3.6390768555751842,42.642081328358515,-11.167382868167264,-4.909635211745732,60.96213374213915,80.65063717040113,8.645706496173203,80,42.798855562535806,62.170706192153794,0.12795325605099933
0.0660977912317149,1.6048856199166002,125.00563408219256,-0.5494066404790056,3.573405763732018,43.55827709122147,-12.193427197979826,-5.954219493657476,60.48863397928624,79.86090305431767,9.24742265591596,81,43.7080608076417,61.99199333213239,0.13068881037231034
0.05662629692397033,1.6575814745716708,125.66186078581275,-0.7234986099308489,3.4924445568488243,44.46334426735595,-13.308380641560833,-7.0426481293445775,60.48460467389673,79.06440754369756,9.847205939558926,82,44.60616103924042,62.330564657573916,0.13340467916983229
0.04444197529288176,1.708952535531999,126.33154500555091,-0.9135074334130565,3.395605734173847,45.36463252681186,-14.461169555111832,-8.150865451236607,60.648458121097924,78.26778216046682,10.441477071361444,83,45.50070898816338,62.8792295195514,0.13612281288446193
0.02929936063223476,1.7587580387295931,127.01467267928771,-1.1204859463076857,3.28236082695169,46.267487059810676,-15.802267003585076,-9.489681998017574,60.21616960071015,77.47744998457088,11.026581405301934,84,46.39730315636813,62.97422320487631,0.13885936352266837
0.005184592974936835,1.8198712626121667,127.90923386493644,-1.4096478299342323,3.113805389604913,47.42248644586722,-17.06866903504131,-10.766799436522179,59.60000094679403,76.48438233750853,11.756672400510645,85,47.54550569420028,62.92395049257414,0.14238049776084558
-0.02469261004591232,1.8775250933202614,128.82576439731668,-1.7236203118643125,2.9202974702191042,48.56679400652786,-18.417438491897904,-12.068173488283128,59.56986890600074,75.52455908669496,12.45797298332569,86,48.68503347402105,63.50914999765196,0.14589244612905913
-0.06080160146885549,1.9312492167722957,129.76407102432043,-2.0623126622163577,2.7023067522057693,49.70370547809661,-19.68085823577426,-13.289462355615631,59.44062466541639,74.6101842319058,13.122927475694722,87,49.81981466799255,64.00885759965472,0.14940519415988734
-0.10361825136748007,1.9805785984184836,130.72407306668757,-2.4262132245812538,2.4600634765199434,50.84018559352396,-20.600025306909227,-14.25743754997344,58.30907877187638,73.75287383344859,13.744270502301713,88,50.95746161362045,63.46325106202469,0.15293974744410177
-0.15359324030624222,2.025074919094129,131.7056924216772,-2.8113651152798678,2.196641461338524,51.966065001144564,-21.352579824590563,-15.01571050160447,57.72982451760779,72.96348657594723,14.315186740421785,89,52.088395245239276,63.35721636772954,0.15646472592163221
-0.20008371991798485,2.057636423107233,132.5250451000792,-3.1391989987907727,1.9678467592783042,52.872384198418274,-22.249780540718312,-15.837001203145476,57.99396308477676,72.37488980099015,14.740583968615482,90,53.00203771598939,64.10275419587686,0.1593198161738097
-0.2517956632076328,2.086526933655703,133.35852553663122,-3.4797716995875643,1.7268088437325275,53.77569076288425,-23.052833337179266,-16.565443082124972,58.22636935318129,71.84332185402131,15.124982287479485,91,53.91581954203607,64.77775171640317,0.1621797838509309
-0.30893610283645095,2.111553721916201,134.20615373675597,-3.833943242211724,1.4734564515482476,54.684017827503,-23.5395094156898,-17.049747603640434,57.69660660115907,71.37307311421704,15.465711497103532,92,54.83805248600442,64.60418570160995,0.1650685569386692
-0.37169764458558313,2.132541442147696,135.0679770307251,-4.1984836526871305,1.2104292300129567,55.590972465367685,-24.051292617508643,-17.538555736949625,57.230797110425705,70.96776849215296,15.76052805021767,93,55.76243021558529,64.50914471457381,0.16796549313720674
-0.4596175284330075,2.1531535312874257,136.18161627150923,-4.670484974234043,0.8672861387082507,56.72983509331607,-24.681013625155014,-18.043461220334382,57.81292891730208,70.55154165668468,16.06570425370017,94,56.92837433877571,65.39918712317318,0.17162028031776339
-0.5569987107342511,2.166868477945149,137.31779249585352,-5.153280463769059,0.514643179955914,57.8681084199725,-24.752059888390374,-18.099069692091057,57.847840643711756,70.24845175043531,16.291723001603305,95,58.09939009358559,65.47223426444145,0.17528808691786385
-0.5752870670297606,2.168567809708028,137.52179998135784,-5.240280107353234,0.4510346335514285,58.07167693837689,-24.817698115046124,-18.148979231908903,57.88607667695634,70.20665263256087,16.323463933502246,96,58.309378579087934,65.54465241299471,0.17594513804533
-0.5938820920392155,2.1700429100316003,137.72652432763152,-5.327504708154458,0.38725084907055485,58.2753215614156,-24.870882587326058,-18.188441779417516,57.90431092876164,70.16848106584557,16.35267436952783,97,58.51961528173185,65.59183973003444,0.17660276178619133
-0.612784454147018,2.1712932578547313,137.9319655191082,-5.414940468318922,0.323308399852015,58.47907238266389,-24.865057601512827,-18.18612354267875,57.747992245698406,70.133936921939,16.379354801706413,98,58.73012868480449,65.45102587007608,0.17726102921105702
-0.6319947247087502,2.1723184232456565,138.13812349232626,-5.502473215431762,0.2592914024076736,58.682625555151795,-24.836264745041525,-18.163635243404343,57.44568219664968,70.10301758027732,16.403507293150636,99,58.94060557513861,65.16720106602482,0.17791897366795623
-0.6713390737989201,2.1736931137899256,138.55258372375542,-5.6774269386453895,0.13133423470181418,59.088111834190315,-24.8162718615845,-18.138669818848072,57.26196497930119,70.05202890597191,16.444245541508856,100,59.36038565790019,64.99070183646255,0.17923060629213997
-0.7119141588102328,2.174167780519404,138.96989136528052,-5.8521591492220715,0.0035775881318277337,59.49172180073407,-24.794389275172986,-18.10409300746441,57.160612298373344,70.01544532377326,16.47493620984458,101,59.77886534823907,64.88339942910424,0.1805372796720098
-0.7537185374762035,2.173743962710372,139.39003579588626,-6.026750259318312,-0.12397369970150654,59.89434979881739,-24.837893962728614,-18.105140034356495,57.36341072170588,69.99315568035958,16.495652578217772,102,60.196928708942515,65.07901322081129,0.18184157128434242
-0.796751784336285,2.1724229310450673,139.81301417512617,-6.20137800175605,-0.2513804574394434,60.29720471977025,-24.840858314616987,-18.041402850023257,57.6673468128751,69.98500808158495,16.506493717194775,103,60.61578324391206,65.33056977434163,0.18314703592981654
-0.8715560256730763,2.168204986830499,140.52757175493514,-6.494128157796972,-0.4644081491328098,60.97485679524437,-24.76069611603004,-17.89893166199652,57.940148265607796,70.00247244502532,16.502896822281425,104,61.321468807094234,65.5020962094483,0.18534305881777352
-0.9498085503847057,2.1614828048372225,141.2501357845254,-6.7864727083757606,-0.6762535739091845,61.6560713429006,-24.57477419771002,-17.66330507465499,58.10266109086228,70.05787197562059,16.472723052267547,105,62.03212606511728,65.51206834521689,0.18754990503470145
-1.0314981906696754,2.1522761872032374,141.98074402336016,-7.077271678579627,-0.8858853468153364,62.33992857552321,-24.246879551131784,-17.311661746400812,58.02564081585094,70.14973798374189,16.416922235485384,106,62.74662749551933,65.22713999922912,0.18976370183180918
-1.116598521847612,2.1406182328945667,142.71941681810623,-7.36507870377712,-1.0920792605143141,63.024416465661794,-23.660959284562267,-16.655302403725653,58.25171790442591,70.27629448333548,16.336645571570383,107,63.46269843192344,65.04231492837626,0.1919771718434812
-1.26546277147042,2.1159476325871056,143.9649158080393,-7.834263198712878,-1.4248199491356623,64.1622384065902,-23.00340695310689,-15.900120353634863,58.80779316910685,70.55764803308803,16.15280973320412,108,64.65445560128305,65.11779400540816,0.19564880170695165
-1.423396884785986,2.084893918119035,145.23275578581627,-8.291332540457734,-1.7437699003941498,65.3080158912598,-22.289599072239675,-15.062576318769548,59.68509698933362,70.91769620044535,15.912575102582844,109,65.85532528516595,65.46768847902075,0.1993315761048958
-1.5901525634144358,2.047744154588241,146.52316356482402,-8.734950864943992,-2.0470981388944507,66.46785876304527,-21.27648853024643,-13.997383620267158,59.93083985841708,71.34316566161827,15.62474754019909,110,67.07060627389158,65.11774933553727,0.20304030163016049
-1.7654428263151443,2.004827548188917,147.8364245483204,-9.162265674443198,-2.332162702570906,67.641024651808,-20.07390889074953,-12.790419054463614,59.78675677841853,71.81914266569771,15.299349704277988,111,68.29856741621188,64.35070258998478,0.20676905817246236
-1.9488971634241976,1.9565405536738212,149.172691609589,-9.567415806177442,-2.594648061312602,68.81381670817554,-18.977602256723088,-11.63926184216568,60.20798085568533,72.32942168781408,14.947429717322485,112,69.52416136651162,64.19207709961913,0.2104726420405278
-2.1400574540352606,1.9033441386641208,150.53192038061866,-9.949419335382975,-2.833627495810664,69.98718166586522,-17.918398011773363,-10.51249069274727,60.82197233586859,72.85694969534799,14.580794797733873,113,70.74762177930172,64.27202942726008,0.2141520645096424
-2.3384898899145115,1.8456876549660288,151.91421884678206,-10.310725413308885,-3.05053816773786,71.1723756010183,-16.95601356157559,-9.458950475050692,61.72812814511146,73.38434268935742,14.211679705898986,114,71.9800242452995,64.7096588175915,0.2178409380943991
-2.543803062245604,1.7839936376104595,153.31987311974942,-10.652031957782942,-3.245952410367834,72.37190854743977,-15.945233416221509,-8.401208741755125,62.26537502117359,73.89445178130063,13.852363834275815,115,73.22359687067406,64.82135221937072,0.22154679164430174
-2.7593145025099295,1.7175197241673983,154.77397790140128,-10.979801978831027,-3.4238227001140666,73.60763732192468,-14.841668446654406,-7.343489697472814,61.956362309792304,74.37879564381367,13.50917842286976,116,74.5007576169005,64.13105951003428,0.22533735234364582
-2.9811498400540595,1.6477115769478363,156.25275356858282,-11.286632581757518,-3.580660812557358,74.84643920265343,-14.165433325360269,-6.662802640564933,62.13506833727002,74.81266850541088,13.200117812582468,117,75.77729652215544,64.07666624910789,0.2291125737747121
-3.163171972161002,1.5896492572115855,157.45536918134945,-11.517856873323572,-3.6922268909848652,75.83616664745436,-13.708811096996856,-6.15429192011047,62.7890026978423,75.11452926815099,12.984200517967247,118,76.79464654615808,64.56210707931339,0.23211296787500013
-3.348807487181954,1.5298858736727408,158.67382334498637,-11.740032604691386,-3.7942932166752077,76.83256457830869,-13.270196133170918,-5.712751273986992,62.98078326471869,75.36926428751022,12.801453137849343,119,77.81688766748063,64.61665956368167,0.23512170051910683
-3.5379315998705536,1.468555462136061,159.90824421893456,-11.955331316752972,-3.888916810669072,77.83695921037811,-12.948710880699807,-5.397732750515972,63.084637491078105,75.57219175998536,12.655578332248954,120,78.8457090777406,64.6256614643029,0.23814500540080977
-3.7304420043593933,1.4057652118024733,161.1587204345178,-12.164431656034328,-3.9774229209857137,78.84321558277928,-12.695452045724426,-5.1862570796145135,62.842932191224286,75.71993600751325,12.549319005417209,121,79.87518972772034,64.32189278567566,0.24116673145871656
-3.9262518229475143,1.3415980579323787,162.4252561517193,-12.369009703946439,-4.061757331906123,79.8487145502579,-12.563238929839954,-5.107988229287583,62.47127572234243,75.81050075036649,12.484377998169117,122,80.90307465732178,63.92641712575262,0.24418157332641782
-4.125300201049059,1.276105943169886,163.70780634409923,-12.570440761622153,-4.14373955489673,80.84903150784555,-12.63268994680355,-5.2049335329753745,62.334176475945235,75.84332009332987,12.461360177273345,123,81.9252858047921,63.813993334605286,0.2471788432686617
-4.32755564482111,1.2093077076716823,165.00628666724182,-12.771263357570948,-4.225814635971323,81.84480328809502,-12.911795384092814,-5.52157857986269,62.09412742460005,75.81928586439973,12.479740949900133,124,82.94295932960792,63.66225687702838,0.25016315986209975
-4.58745230373742,1.1230918686962574,166.66795171314607,-13.028236807687229,-4.333510684973785,83.09838927054273,-13.296142364196392,-5.987046331564235,61.37995127092416,75.71141732083056,12.55947857695448,125,84.2250352836531,63.088275801184324,0.25392522234693654
-4.852592462093773,1.0346304925277605,168.35480197853352,-13.292159012383372,-4.449249633198895,84.34335329928713,-13.92012581644127,-6.659491993195755,60.9157793105528,75.52462533265785,12.696753751151563,126,85.50016701315487,62.839883078861355,0.2576715069477156
-5.123144579690303,0.9437282484143334,170.06660547522276,-13.565823641563373,-4.576255641761551,85.57435064403623,-14.72887558616187,-7.492254312360925,60.61590815983572,75.27000626698855,12.883381126613488,127,86.76372038427823,62.82803492673764,0.261390133151867
-5.399348684462817,0.8501198609146975,171.8031198054678,-13.854172549289892,-4.71859127780431,86.79847484779842,-15.486708644856426,-8.333679521539729,59.67325884373292,74.96143963109667,13.109132084978658,128,88.02373791527125,62.21082044186164,0.26510613421669776
-5.681526968277166,0.7534716671832641,173.56420691769833,-14.158851120404522,-4.878135870027831,88.01204238285656,-16.418850285632946,-9.298105011605875,59.145152986502744,74.61496426019059,13.36225511561383,129,89.27703444345569,62.08206281451748,0.2688109803071357
-5.977175505831575,0.6509279252798942,175.39372919451975,-14.487505323446127,-5.059749024088737,89.23581321267268,-16.583326981193082,-9.465648943883945,59.0712442418313,74.23895295585262,13.636688467102386,130,90.54567482994787,62.08073082665913,0.2725706512656224
-6.028350125751077,0.6330329084971386,175.70867665928122,-14.54569030014982,-5.092830598386545,89.44424614925423,-16.723861899226534,-9.619054470661796,58.90193453467594,74.17399547203237,13.684083187913126,131,90.76225646721282,61.98105886205244,0.2732134443669837
-6.079731102993721,0.6150200982687892,176.02435927423835,-14.604405485749258,-5.126474073577979,89.65221556691881,-16.863562905259922,-9.771444749815712,58.73250796463788,74.10907451796206,13.731449839459117,132,90.97850928695485,61.88189055107004,0.2738555378426345
-6.131319869025661,0.5968877761067971,176.34077371584908,-14.66360479957901,-5.160650869330216,89.85954852556526,-17.00216998813057,-9.92255306916146,58.563079877876866,74.04428389729519,13.778721242629485,133,91.1942546673406,61.7832110568737,0.27449640064201264
-6.183118189587494,0.5786340295250557,176.6579179847037,-14.723298181375641,-5.195364670883244,90.0662981503743,-17.17815734160069,-10.094569040856326,58.54867747437542,73.97971874174335,13.825829355382174,134,91.40954756431779,61.84607544357071,0.27513619171084885
-6.235127875488074,0.560256930148891,176.97579033511502,-14.783529086967377,-5.230638206249819,90.27265545136123,-17.526616351404318,-10.43413804400578,58.52346059501961,73.91547278868228,13.872707222520248,135,91.62458529537838,61.97619670056799,0.2757754901447008
-6.339789599409994,0.5231244219290127,177.613716700627,-14.905822941448697,-5.302980510112895,90.68515237295757,-17.766000529855173,-10.70598980308866,58.098605847091626,73.7883075522344,13.965509012729758,136,92.05488591464871,61.69033144558685,0.27705551859627736
-6.445321411234033,0.48547393110269843,178.25454784521207,-15.030303221225381,-5.377545064856975,91.096512117607,-17.967930280474686,-10.950591739666745,57.57142017429356,73.6635145634837,14.056609378761426,137,92.48460696699676,61.29625109986672,0.27833482346124266
-6.551736608880564,0.4472911351646075,178.89826826457255,-15.156297169672705,-5.453906480462374,91.50434097753826,-18.155054653666717,-11.180319167003193,57.04019259605462,73.54179530245001,14.145509963169761,138,92.91126335125708,60.894902229568345,0.27960601640016136
-6.659045012884338,0.4085640026428457,179.5448508994894,-15.283649336447336,-5.531932769552011,91.90838088827783,-18.501404158496804,-11.60872941097104,55.98697247144006,73.42382125116312,14.231734719341738,139,93.3345739515164,60.09663585335684,0.2808682141565611
-6.883644696237473,0.3267700828004805,180.8898398740894,-15.550733792460175,-5.698010458857915,92.73165400121668,-18.722854728704664,-11.928120459476714,54.772705576987995,73.19457665618917,14.399542106676035,140,94.19900370213361,59.10054672430178,0.28344855210337466
-7.112167570378497,0.24251517880985649,182.24670484910774,-15.822036690880797,-5.86959115299883,93.53865440695634,-19.252931379069494,-12.393766455287205,55.08275015440284,72.98904988625675,14.550465346250146,141,95.04877071069858,59.65224369801799,0.28598854554115016
-7.344678057016053,0.15572112106635697,183.6152545445325,-16.09828748224924,-6.04658024972412,94.33702215705713,-19.72066628101584,-12.78199318373348,55.52993203311349,72.81145471254204,14.681534920177544,142,95.8915519847217,60.29807111275126,0.2885102660402659
-7.581265978937987,0.06630261914696918,184.99546853585784,-16.382257263850434,-6.23006103969792,95.14258971968945,-19.936001153620968,-12.975670130041607,55.43671281212173,72.66503242370281,14.790466587376287,143,96.74349793234944,60.32446671736512,0.2910607871808485
-7.822031904323181,-0.025823414263662223,186.38744779548364,-16.671433615688372,-6.417922951164264,95.9515581388865,-20.009563039901085,-13.040046762874004,55.23744137834584,72.55196169230378,14.875719140364865,144,97.6003480684854,60.179733820048675,0.29362678928429453
-8.067028980774976,-0.12070255703541351,187.79120061163005,-16.96258035616651,-6.607585681722715,96.75786850502494,-19.853727226658016,-12.92268278685983,54.610853945775055,72.47329878799952,14.936532732629104,145,98.45544392524168,59.52740195814966,0.29618785102095235
-8.316267048064233,-0.21834504357059845,189.20666284762316,-17.253234450514945,-6.796926394142581,97.55855297091618,-19.42738774981367,-12.587560644297383,53.482389537935056,72.42896861601723,14.972933567794923,146,99.30530481898178,58.27723456413233,0.2987329677514492
-8.6096024906685,-0.33462006012560946,190.8572179735452,-17.58435252755673,-7.012023686729822,98.4693073527305,-19.126991495113256,-12.279630951977268,53.311642368999514,72.4188590581688,14.985703099048244,147,100.2725407104216,57.95483027367949,0.3016287187525735
-8.908460156523606,-0.45447149553717736,192.5229981316964,-17.908801263953084,-7.221366521056255,99.36715680588158,-18.829687509866126,-11.932003916147172,53.578909030576334,72.44940897995491,14.96941089769764,148,101.22601023861337,58.03127899745907,0.304481347370683
-9.212738026849529,-0.577802093523646,194.20389058316832,-18.22839066471398,-7.42528436977366,100.2665478442646,-18.275011903420943,-11.397819684687857,53.23461492379689,72.5153681897893,14.927687750329065,149,102.18018247587756,57.42656684601452,0.3073328416395295
-9.52234317348116,-0.7045084230273789,195.89993639998588,-18.541172582401522,-7.621984133815138,101.16676295121144,-17.652634553287278,-10.802297473032215,52.8778209090743,72.61010728331335,14.865148267133586,150,103.13381428461344,56.783528258289174,0.31017890872161724
-9.837134602409987,-0.8344490934201103,197.61109548749317,-18.843778128206424,-7.808996608727038,102.06023410772985,-17.097454712293516,-10.23730978198185,52.903509637797576,72.72596579748158,14.787158730838165,151,104.07862310918993,56.53235181033715,0.3129946696732602
-10.156936743298399,-0.9674560272664382,199.33726755917073,-19.136279803272608,-7.98610910497895,102.95036297783108,-16.38075760313968,-9.579754570448669,52.334762446737834,72.85465576151113,14.699563018464278,152,105.01786695897484,55.66891661995347,0.3157895474425755
-10.481577536472416,-1.1033606527628659,201.07840197129275,-19.418393533024297,-8.153100806983042,103.83729024926345,-15.729408228464672,-8.975708065317788,51.91082423391388,72.98768458121734,14.608390376845893,153,105.95154508775231,54.97918961876215,0.3185635533300545
-10.810871499714963,-1.2419872805413732,202.83440158624038,-19.688670004213574,-8.309264836127756,104.71482190854161,-15.241356275655143,-8.49261088436778,51.90400581039248,73.11678502618035,14.51955227923164,154,106.87320307724156,54.75809711741261,0.321297863020558
-11.14463205755969,-1.3831636728240106,204.6051373681892,-19.949215065151492,-8.456180223417988,105.58834468541211,-14.940897465903051,-8.152861777808054,52.322072781711576,73.23432435255855,14.43854757667065,155,107.78857406558447,55.02089487121593,0.324009788935249
-11.48271970168216,-1.5267523225963409,206.390601623262,-20.20308635251492,-8.59613535090716,106.46531949460575,-14.518995159555043,-7.787886299532093,51.86596329710367,73.3336700618795,14.370192878448108,156,108.70566910804041,54.41994617963277,0.3267234934703272
-11.814606088804453,-1.668196665707712,208.13611789462354,-20.44380790356701,-8.726343847918626,107.31718696603775,-14.07513515785406,-7.454925786064405,50.9178612426752,73.40758059453896,14.319690925805588,157,109.59505908960294,53.35085699139155,0.32935269042292653
-12.150367001963874,-1.811720523817096,209.89546543704859,-20.677308103449842,-8.850758001008336,108.1570782374718,-13.722770517068875,-7.221303456637954,49.892741164481606,73.45589134876384,14.287338814917629,158,110.47099420419823,52.2469834074939,0.3319404522683253
-12.489885868844583,-1.957236094249624,211.66839858076187,-20.904151952295013,-8.970453551400633,108.98029395951195,-13.658882132785735,-7.199254675675752,49.557596344105704,73.47661483220199,14.274646238330076,159,111.32904866774041,51.90712556487685,0.3344744780984504
-12.83307505357782,-2.10468460639298,213.45466935590585,-21.127328228102716,-9.087907964739664,109.79135984468192,-13.836535743299324,-7.358603819175631,49.75114136343452,73.46929254054966,14.28201625073014,160,112.17440334487186,52.16104713776011,0.33697075802089455
-13.179910419518803,-2.2540559690329256,215.2541618076495,-21.35149639576939,-9.206523607074418,110.60148943149414,-14.044450547062494,-7.5728229967284655,49.6940301581455,73.4349612480871,14.30876451330258,161,113.01918394560758,52.19282395758384,0.3394656880419442
-13.530431095306588,-2.40538776664999,217.06689703669068,-21.579099445813604,-9.32836080807797,111.41379387832471,-14.173075010015042,-7.771572932125669,49.02655786647567,73.37603562792435,14.353202259051173,162,113.86706861344865,51.62244451121769,0.34197070712948185
-13.884692836579031,-2.558737080612703,218.89286312034844,-21.809598742034026,-9.453664935648979,112.22067193468236,-14.423308482244675,-8.08757768639959,48.35683417289548,73.29612436471777,14.412770153615218,163,114.7105469757496,51.10600895816902,0.3444642023985272
